pair_id,donation_id,request_id,y,food_type,req_qty_value,req_qty_unit,off_qty_text,req_qty_g,off_qty_g,qty_ratio,qty_bucket,unit_compatible,distance_km,expiry_gap_days,donation_fresh_days_left,req_need_days_from_now,window_overlap_min,has_coords,created_at
b7a18dfc_74ee68e1,74ee68e1,b7a18dfc,0,Cooked Meals,13.1,kg,4.4 kg,13100.0,4400.0,0.33587786259541985,too_small,1,18.771,-6,1,7,59,1,2025-10-04T09:19:23.790353+00:00
40eeb655_6849b761,6849b761,40eeb655,1,Cooked Meals,14.8,kg,8.9 kg,14800.0,8900.0,0.6013513513513513,small,1,12.819,-6,3,9,27,1,2025-10-03T01:08:47.623335+00:00
010f511a_d74bf5f0,d74bf5f0,010f511a,1,Bakery,19.8,kg,5.7 kg,19800.0,5700.0,0.2878787878787879,too_small,1,26.84,-8,-1,7,111,1,2025-09-28T22:00:42.322760+00:00
f40994ef_db9edc4b,db9edc4b,f40994ef,0,Frozen / Chilled,8.7,kg,19.0 kg,8700.0,19000.0,2.1839080459770117,balanced,1,26.709,-2,0,2,88,1,2025-10-04T01:37:44.351417+00:00
0fc8ac36_cbef918a,cbef918a,0fc8ac36,1,Beverage,0.7,kg,16.8 kg,700.0,16800.0,10.0,too_large,1,29.126,-2,5,7,86,1,2025-09-29T18:26:23.971076+00:00
9140e23f_9ff08214,9ff08214,9140e23f,0,Packaged / Canned,14.6,kg,765 grams,14600.0,765.0,0.0523972602739726,too_small,1,48.149,-9,0,9,86,1,2025-09-30T00:05:47.245636+00:00
1cb157b5_fe2ee4b8,fe2ee4b8,1cb157b5,1,Beverage,1606.0,grams,16.4 kg,1606.0,16400.0,10.0,too_large,1,4.789,-1,2,3,54,1,2025-09-28T17:03:25.325926+00:00
ccfee734_2b1b78e2,2b1b78e2,ccfee734,1,Bakery,12.1,kg,17.7 kg,12100.0,17700.0,1.462809917355372,balanced,1,28.748,1,6,5,81,1,2025-09-29T14:58:52.247208+00:00
6f63fb45_c695ff04,c695ff04,6f63fb45,0,Packaged / Canned,16.2,kg,5.3 kg,16200.0,5300.0,0.3271604938271605,too_small,1,24.442,-4,2,6,0,1,2025-09-29T00:08:30.507169+00:00
29673452_76631409,76631409,29673452,0,Bakery,2128.0,grams,0.6 kg,2128.0,600.0,0.2819548872180451,too_small,1,21.666,4,6,2,21,1,2025-09-28T03:00:31.015851+00:00
12ad12d3_2e99e99e,2e99e99e,12ad12d3,1,Beverage,1118.0,grams,23.5 kg,1118.0,23500.0,10.0,too_large,1,23.494,-8,1,9,15,1,2025-09-28T15:27:40.705795+00:00
13df14de_4ddc3013,4ddc3013,13df14de,0,Frozen / Chilled,8.1,kg,2.8 kg,8100.0,2800.0,0.345679012345679,too_small,1,30.558,-6,1,7,58,1,2025-10-03T07:56:12.328545+00:00
90840051_825fcb58,825fcb58,90840051,1,Frozen / Chilled,7.5,kg,20.3 kg,7500.0,20300.0,2.7066666666666666,balanced,1,26.611,-1,1,2,9,1,2025-09-30T16:42:27.350204+00:00
859d0cc9_f01fb618,f01fb618,859d0cc9,1,Packaged / Canned,3668.0,grams,642 grams,3668.0,642.0,0.17502726281352235,too_small,1,23.254,2,4,2,4,1,2025-10-01T13:08:54.631525+00:00
f75244d4_bf0ec5e6,bf0ec5e6,f75244d4,1,Cooked Meals,3976.0,grams,3.5 kg,3976.0,3500.0,0.8802816901408451,balanced,1,3.628,-1,3,4,17,1,2025-10-03T08:02:54.460333+00:00
49f9f42d_bcf0a9b1,bcf0a9b1,49f9f42d,1,Fresh Produce,14.0,kg,7.7 kg,14000.0,7700.0,0.55,small,1,25.728,3,4,1,35,1,2025-10-03T19:12:24.324099+00:00
2dd3d444_32f9f9f8,32f9f9f8,2dd3d444,1,Packaged / Canned,16.0,kg,2657 grams,16000.0,2657.0,0.1660625,too_small,1,31.87,-1,4,5,8,1,2025-09-29T09:21:05.586117+00:00
e4404f8a_937e4ef0,937e4ef0,e4404f8a,1,Packaged / Canned,1.2,kg,3276 grams,1200.0,3276.0,2.73,balanced,1,27.637,-4,1,5,18,1,2025-09-28T15:46:27.739051+00:00
6ef3ee64_f4b2696b,f4b2696b,6ef3ee64,1,Bakery,6.7,kg,9.9 kg,6700.0,9900.0,1.4776119402985075,balanced,1,29.599,3,3,0,40,1,2025-09-28T21:03:26.883134+00:00
8b522e1e_b35e015a,b35e015a,8b522e1e,1,Fresh Produce,16.2,kg,15.0 kg,16200.0,15000.0,0.9259259259259259,balanced,1,28.0,-4,0,4,43,1,2025-10-03T13:48:36.432709+00:00
27fe4a27_1985eca5,1985eca5,27fe4a27,1,Frozen / Chilled,9.7,kg,14.1 kg,9700.0,14100.0,1.4536082474226804,balanced,1,10.745,-8,0,8,3,1,2025-10-02T05:22:11.377575+00:00
05311da7_ef45d7b9,ef45d7b9,05311da7,1,Fresh Produce,0.7,kg,18.2 kg,700.0,18200.0,10.0,too_large,1,18.332,4,5,1,101,1,2025-10-01T09:27:46.931809+00:00
4de69323_c6fe3dc1,c6fe3dc1,4de69323,1,Packaged / Canned,3.8,kg,5801 grams,3800.0,5801.0,1.526578947368421,balanced,1,0.489,0,1,1,33,1,2025-09-28T09:51:33.649992+00:00
b804b62e_fb12c1bf,fb12c1bf,b804b62e,1,Bakery,7.4,kg,24.3 kg,7400.0,24300.0,3.2837837837837838,too_large,1,14.982,-9,-1,8,67,1,2025-09-28T10:52:21.454850+00:00
556eec11_1ca22197,1ca22197,556eec11,1,Beverage,3089.0,grams,9.4 kg,3089.0,9400.0,3.04305600517967,too_large,1,36.455,3,6,3,111,1,2025-09-30T21:53:59.185945+00:00
003c653a_ee54610d,ee54610d,003c653a,1,Beverage,3.4,kg,12.2 kg,3400.0,12200.0,3.588235294117647,too_large,1,15.033,-6,2,8,42,1,2025-09-28T04:26:57.183031+00:00
18fcc2a4_18935510,18935510,18fcc2a4,1,Cooked Meals,7.7,kg,15.1 kg,7700.0,15100.0,1.9610389610389611,balanced,1,33.08,2,2,0,28,1,2025-10-03T02:04:37.838590+00:00
c2e23ed1_dadacc84,dadacc84,c2e23ed1,1,Beverage,8.4,kg,19.8 kg,8400.0,19800.0,2.357142857142857,balanced,1,16.57,-2,1,3,39,1,2025-09-29T14:27:17.332438+00:00
5a00439f_bac97aa0,bac97aa0,5a00439f,0,Frozen / Chilled,6.6,kg,11.0 kg,6600.0,11000.0,1.6666666666666667,balanced,1,14.011,-1,-1,0,0,1,2025-10-03T10:49:46.691589+00:00
d29e0af5_b422c465,b422c465,d29e0af5,1,Packaged / Canned,1995.0,grams,4.6 kg,1995.0,4600.0,2.305764411027569,balanced,1,10.284,0,0,0,1,1,2025-10-02T09:49:37.383393+00:00
7170fd02_dbf0da98,dbf0da98,7170fd02,1,Bakery,7.0,kg,17.3 kg,7000.0,17300.0,2.4714285714285715,balanced,1,17.835,-1,4,5,94,1,2025-09-28T12:54:59.667979+00:00
8fd76e7e_02702b7f,02702b7f,8fd76e7e,1,Frozen / Chilled,1565.0,grams,4137 grams,1565.0,4137.0,2.643450479233227,balanced,1,5.768,-1,6,7,53,1,2025-09-29T23:21:01.512548+00:00
7a4c98be_3279117e,3279117e,7a4c98be,1,Bakery,1.3,kg,19.9 kg,1300.0,19900.0,10.0,too_large,1,21.865,-4,1,5,71,1,2025-10-01T09:50:11.306222+00:00
61936449_6e7da2c7,6e7da2c7,61936449,1,Frozen / Chilled,10.0,kg,12.5 kg,10000.0,12500.0,1.25,balanced,1,26.474,-1,-1,0,11,1,2025-10-02T22:08:49.343585+00:00
929ff2c6_ac0ce9e2,ac0ce9e2,929ff2c6,1,Frozen / Chilled,19.9,kg,1642 grams,19900.0,1642.0,0.08251256281407035,too_small,1,29.288,3,4,1,55,1,2025-10-02T21:53:22.510759+00:00
5841f7ea_415150e4,415150e4,5841f7ea,1,Frozen / Chilled,3256.0,grams,2.6 kg,3256.0,2600.0,0.7985257985257985,small,1,33.511,2,3,1,40,1,2025-10-01T12:43:02.005958+00:00
43671d32_3dd53dcc,3dd53dcc,43671d32,0,Beverage,2907.0,grams,353 grams,2907.0,353.0,0.12143102855177158,too_small,1,19.217,0,4,4,115,1,2025-10-01T13:44:03.271249+00:00
1152bbbb_ea9aae0d,ea9aae0d,1152bbbb,1,Beverage,403.0,grams,1.8 kg,403.0,1800.0,4.4665012406947895,too_large,1,14.044,-9,-1,8,7,1,2025-10-01T04:54:21.519082+00:00
cd1dabb6_bee219f3,bee219f3,cd1dabb6,1,Cooked Meals,13.7,kg,991 grams,13700.0,991.0,0.07233576642335766,too_small,1,14.658,-1,6,7,19,1,2025-10-03T10:26:24.617917+00:00
a82414be_7da7b581,7da7b581,a82414be,1,Beverage,2175.0,grams,3.5 kg,2175.0,3500.0,1.6091954022988506,balanced,1,23.835,-1,1,2,78,1,2025-09-30T21:40:57.122804+00:00
877089f6_013820a3,013820a3,877089f6,1,Cooked Meals,12.9,kg,5.4 kg,12900.0,5400.0,0.4186046511627907,too_small,1,35.583,1,2,1,59,1,2025-10-03T05:58:02.669836+00:00
483dc509_1b0cf1e3,1b0cf1e3,483dc509,0,Packaged / Canned,763.0,grams,22.4 kg,763.0,22400.0,10.0,too_large,1,13.831,1,3,2,45,1,2025-09-30T09:07:38.260171+00:00
7cccd2f0_4ec68303,4ec68303,7cccd2f0,0,Beverage,2112.0,grams,16.6 kg,2112.0,16600.0,7.859848484848484,too_large,1,37.833,0,3,3,23,1,2025-10-04T00:06:46.949018+00:00
2e835c65_ee4ea891,ee4ea891,2e835c65,0,Beverage,10.4,kg,15.6 kg,10400.0,15600.0,1.5,balanced,1,10.684,-5,1,6,103,1,2025-09-30T07:43:49.937372+00:00
5d1e7af7_6b6c9611,6b6c9611,5d1e7af7,0,Frozen / Chilled,600.0,grams,6.6 kg,600.0,6600.0,10.0,too_large,1,7.736,-9,-1,8,81,1,2025-09-27T15:08:23.917205+00:00
285cd58c_704d9346,704d9346,285cd58c,1,Beverage,4.3,kg,4890 grams,4300.0,4890.0,1.1372093023255814,balanced,1,37.938,-4,0,4,9,1,2025-09-29T05:58:33.005620+00:00
a5b1167f_7aae9637,7aae9637,a5b1167f,1,Bakery,14.7,kg,3104 grams,14700.0,3104.0,0.211156462585034,too_small,1,39.524,-8,1,9,16,1,2025-09-28T14:48:50.409018+00:00
af6f4665_f059cf4c,f059cf4c,af6f4665,1,Beverage,2.8,kg,1658 grams,2800.0,1658.0,0.5921428571428572,small,1,25.794,2,4,2,64,1,2025-10-02T21:01:19.651514+00:00
ada37ed4_407f8117,407f8117,ada37ed4,1,Bakery,1.6,kg,1.3 kg,1600.0,1300.0,0.8125,balanced,1,18.908,-5,1,6,116,1,2025-09-28T00:32:09.407471+00:00
2dd15dcf_7616e22b,7616e22b,2dd15dcf,1,Cooked Meals,1.9,kg,2.2 kg,1900.0,2200.0,1.1578947368421053,balanced,1,29.64,-8,1,9,44,1,2025-09-29T02:02:28.398310+00:00
cab9aa52_2f6e157a,2f6e157a,cab9aa52,0,Packaged / Canned,15.7,kg,21.6 kg,15700.0,21600.0,1.375796178343949,balanced,1,31.269,-4,4,8,17,1,2025-10-04T06:13:48.898279+00:00
0aa06026_0e5d69ea,0e5d69ea,0aa06026,1,Cooked Meals,18.0,kg,2.8 kg,18000.0,2800.0,0.15555555555555556,too_small,1,30.747,-10,-1,9,7,1,2025-10-01T09:19:17.471021+00:00
2d1175f2_25f1372a,25f1372a,2d1175f2,0,Fresh Produce,6.0,kg,12.2 kg,6000.0,12200.0,2.033333333333333,balanced,1,24.447,-3,0,3,28,1,2025-09-27T10:58:43.576584+00:00
e0700a71_ad5289d5,ad5289d5,e0700a71,1,Packaged / Canned,18.9,kg,13.8 kg,18900.0,13800.0,0.7301587301587301,small,1,19.57,-8,-1,7,70,1,2025-09-30T18:08:52.323530+00:00
5aa9f9b2_d49fce30,d49fce30,5aa9f9b2,0,Fresh Produce,14.6,kg,323 grams,14600.0,323.0,0.022123287671232877,too_small,1,16.328,-2,5,7,56,1,2025-10-01T08:41:27.910772+00:00
67ccc11d_8464aff7,8464aff7,67ccc11d,0,Cooked Meals,7.9,kg,5478 grams,7900.0,5478.0,0.6934177215189874,small,1,16.811,-2,4,6,100,1,2025-10-04T05:23:53.759344+00:00
6b285b95_7398844d,7398844d,6b285b95,0,Frozen / Chilled,3059.0,grams,5640 grams,3059.0,5640.0,1.8437397842432168,balanced,1,35.119,-6,2,8,16,1,2025-09-27T22:00:08.201760+00:00
24358273_510da0c8,510da0c8,24358273,1,Cooked Meals,13.8,kg,15.6 kg,13800.0,15600.0,1.1304347826086956,balanced,1,4.951,-1,1,2,33,1,2025-10-02T08:57:32.778079+00:00
dd7f5ce7_47f0c5d8,47f0c5d8,dd7f5ce7,1,Fresh Produce,0.8,kg,1.9 kg,800.0,1900.0,2.375,balanced,1,14.067,6,6,0,111,1,2025-09-29T23:31:00.661800+00:00
afa6f359_331f44ba,331f44ba,afa6f359,1,Packaged / Canned,12.8,kg,12.9 kg,12800.0,12900.0,1.0078125,balanced,1,33.792,0,1,1,30,1,2025-10-03T15:25:50.407032+00:00
819bf1f2_8d918bc6,8d918bc6,819bf1f2,1,Bakery,10.4,kg,16.2 kg,10400.0,16200.0,1.5576923076923077,balanced,1,6.594,4,5,1,37,1,2025-09-30T10:50:10.396829+00:00
ed7dab12_f71dcfb3,f71dcfb3,ed7dab12,0,Beverage,7.7,kg,3162 grams,7700.0,3162.0,0.41064935064935065,too_small,1,8.191,3,5,2,10,1,2025-10-03T16:48:38.512933+00:00
b26560c1_56d06f71,56d06f71,b26560c1,1,Cooked Meals,3970.0,grams,21.3 kg,3970.0,21300.0,5.365239294710327,too_large,1,22.425,-3,2,5,31,1,2025-09-29T07:21:13.972482+00:00
db62fb38_6bb6a377,6bb6a377,db62fb38,1,Bakery,15.5,kg,24.0 kg,15500.0,24000.0,1.5483870967741935,balanced,1,15.643,-2,1,3,29,1,2025-10-03T15:16:03.536449+00:00
020e3a50_90325484,90325484,020e3a50,0,Beverage,3949.0,grams,6.9 kg,3949.0,6900.0,1.747277791846037,balanced,1,13.682,-9,0,9,115,1,2025-09-29T17:24:28.908460+00:00
5d4639af_0525b405,0525b405,5d4639af,1,Fresh Produce,258.0,grams,21.8 kg,258.0,21800.0,10.0,too_large,1,16.0,4,5,1,16,1,2025-09-27T22:23:47.989197+00:00
df24303f_aa8a6ed8,aa8a6ed8,df24303f,1,Packaged / Canned,5.2,kg,24.9 kg,5200.0,24900.0,4.788461538461538,too_large,1,35.904,-3,-1,2,61,1,2025-10-02T02:06:07.526031+00:00
13b24258_0c6c93e0,0c6c93e0,13b24258,1,Frozen / Chilled,4.1,kg,9.6 kg,4100.0,9600.0,2.341463414634146,balanced,1,39.398,-4,3,7,114,1,2025-10-03T20:34:51.804958+00:00
46f54fc9_71850793,71850793,46f54fc9,1,Beverage,17.0,kg,23.7 kg,17000.0,23700.0,1.3941176470588235,balanced,1,14.009,1,5,4,36,1,2025-10-03T04:41:01.806073+00:00
1c6406e4_449d889a,449d889a,1c6406e4,1,Bakery,4.9,kg,4065 grams,4900.0,4065.0,0.8295918367346938,balanced,1,34.703,-1,0,1,106,1,2025-09-30T04:49:15.962572+00:00
16497105_8227cdf5,8227cdf5,16497105,1,Cooked Meals,6.0,kg,3.2 kg,6000.0,3200.0,0.5333333333333333,small,1,6.663,-5,4,9,10,1,2025-10-03T13:27:34.809755+00:00
c4168996_a50eb3d5,a50eb3d5,c4168996,1,Frozen / Chilled,2963.0,grams,2.3 kg,2963.0,2300.0,0.7762402969962875,small,1,28.509,1,4,3,107,1,2025-09-30T00:42:46.329093+00:00
91abaeb1_a8d6c1d6,a8d6c1d6,91abaeb1,1,Frozen / Chilled,12.9,kg,12.0 kg,12900.0,12000.0,0.9302325581395349,balanced,1,7.571,2,2,0,27,1,2025-09-27T20:12:23.088894+00:00
59a69cdf_23dfd2d0,23dfd2d0,59a69cdf,1,Cooked Meals,10.1,kg,14.8 kg,10100.0,14800.0,1.4653465346534653,balanced,1,35.931,-3,3,6,101,1,2025-09-29T15:04:36.381542+00:00
7413174a_30994523,30994523,7413174a,1,Frozen / Chilled,7.5,kg,11.5 kg,7500.0,11500.0,1.5333333333333334,balanced,1,9.65,-4,0,4,112,1,2025-09-28T06:40:02.278884+00:00
e8befe49_123714d8,123714d8,e8befe49,1,Packaged / Canned,3483.0,grams,4740 grams,3483.0,4740.0,1.3608957795004306,balanced,1,28.559,-7,-1,6,34,1,2025-10-02T13:38:47.335427+00:00
1297b318_84413cf5,84413cf5,1297b318,1,Packaged / Canned,7.1,kg,19.6 kg,7100.0,19600.0,2.76056338028169,balanced,1,24.35,-9,-1,8,45,1,2025-09-30T10:28:36.244942+00:00
00e61d07_1b5d8c13,1b5d8c13,00e61d07,1,Beverage,1.5,kg,1530 grams,1500.0,1530.0,1.02,balanced,1,37.486,3,5,2,20,1,2025-09-28T13:50:55.143416+00:00
1c9b78cc_4590b220,4590b220,1c9b78cc,1,Bakery,5.0,kg,3.7 kg,5000.0,3700.0,0.74,small,1,14.159,-3,4,7,106,1,2025-10-03T13:53:08.506319+00:00
f7ec5a00_dba3df7a,dba3df7a,f7ec5a00,0,Beverage,3.5,kg,2665 grams,3500.0,2665.0,0.7614285714285715,small,1,27.257,-3,4,7,28,1,2025-09-30T04:54:05.422157+00:00
45ce1cd7_6add1264,6add1264,45ce1cd7,1,Packaged / Canned,9.9,kg,23.8 kg,9900.0,23800.0,2.404040404040404,balanced,1,24.063,-5,4,9,13,1,2025-10-04T07:45:57.550694+00:00
61c8cf1c_2d1266c8,2d1266c8,61c8cf1c,0,Frozen / Chilled,3.3,kg,2.6 kg,3300.0,2600.0,0.7878787878787878,small,1,15.974,-5,1,6,94,1,2025-10-02T23:46:01.726291+00:00
1d18ae76_bc9058aa,bc9058aa,1d18ae76,0,Bakery,338.0,grams,4809 grams,338.0,4809.0,10.0,too_large,1,21.637,-4,2,6,10,1,2025-10-02T13:36:33.657309+00:00
7b5a1da3_4d280e08,4d280e08,7b5a1da3,1,Cooked Meals,2.0,kg,24.3 kg,2000.0,24300.0,10.0,too_large,1,18.173,-2,-1,1,37,1,2025-10-03T14:14:57.985133+00:00
e1975a9f_6e84b3d7,6e84b3d7,e1975a9f,1,Cooked Meals,6.2,kg,4.6 kg,6200.0,4600.0,0.7419354838709677,small,1,31.873,-9,0,9,42,1,2025-09-30T03:19:14.916117+00:00
4384d647_cae248c2,cae248c2,4384d647,1,Frozen / Chilled,17.1,kg,12.0 kg,17100.0,12000.0,0.7017543859649122,small,1,16.888,5,6,1,76,1,2025-10-04T09:00:27.837300+00:00
72c30c54_119f41fd,119f41fd,72c30c54,1,Fresh Produce,12.9,kg,5234 grams,12900.0,5234.0,0.4057364341085271,too_small,1,26.859,-5,3,8,19,1,2025-10-03T02:17:38.617070+00:00
b86f94c6_c0f2abd8,c0f2abd8,b86f94c6,0,Cooked Meals,6.0,kg,19.4 kg,6000.0,19400.0,3.2333333333333334,too_large,1,5.219,1,3,2,27,1,2025-09-30T07:59:18.331851+00:00
e1337087_8cf9d075,8cf9d075,e1337087,1,Cooked Meals,2536.0,grams,20.3 kg,2536.0,20300.0,8.004731861198739,too_large,1,28.032,0,1,1,45,1,2025-10-03T21:35:21.854155+00:00
78c543e3_cfdbbe74,cfdbbe74,78c543e3,1,Bakery,1404.0,grams,4325 grams,1404.0,4325.0,3.0804843304843303,too_large,1,29.172,5,5,0,3,1,2025-10-03T06:45:00.545462+00:00
839e129e_803ff56b,803ff56b,839e129e,1,Bakery,3128.0,grams,4.9 kg,3128.0,4900.0,1.5664961636828645,balanced,1,15.308,1,4,3,32,1,2025-09-28T07:26:24.573756+00:00
78c4cf68_a62b9692,a62b9692,78c4cf68,1,Beverage,2505.0,grams,7.2 kg,2505.0,7200.0,2.874251497005988,balanced,1,31.668,-1,-1,0,95,1,2025-10-04T03:16:46.454726+00:00
a66eeae2_6dd477c4,6dd477c4,a66eeae2,1,Frozen / Chilled,3268.0,grams,21.3 kg,3268.0,21300.0,6.5177478580171355,too_large,1,22.603,-1,-1,0,109,1,2025-10-03T08:55:17.320076+00:00
de9bc74f_fe811440,fe811440,de9bc74f,1,Fresh Produce,14.9,kg,3603 grams,14900.0,3603.0,0.24181208053691275,too_small,1,5.536,3,6,3,64,1,2025-09-28T03:50:16.672110+00:00
b6c010c7_dad9342b,dad9342b,b6c010c7,1,Fresh Produce,2.1,kg,21.1 kg,2100.0,21100.0,10.0,too_large,1,24.606,2,6,4,40,1,2025-09-30T21:44:21.956255+00:00
a2b02c43_674b1b45,674b1b45,a2b02c43,1,Beverage,0.9,kg,1985 grams,900.0,1985.0,2.2055555555555557,balanced,1,24.074,3,4,1,35,1,2025-10-01T05:19:08.556057+00:00
81434a58_f456ce68,f456ce68,81434a58,1,Fresh Produce,8.6,kg,7.0 kg,8600.0,7000.0,0.813953488372093,balanced,1,15.498,-6,2,8,106,1,2025-09-27T14:08:20.229985+00:00
38f417db_dfef5cb2,dfef5cb2,38f417db,1,Beverage,11.0,kg,17.6 kg,11000.0,17600.0,1.6,balanced,1,43.205,0,2,2,14,1,2025-09-28T18:25:30.337265+00:00
5f47cccd_73b6b981,73b6b981,5f47cccd,1,Beverage,4.1,kg,2069 grams,4100.0,2069.0,0.5046341463414634,small,1,34.051,-2,-1,1,45,1,2025-10-01T19:10:07.627859+00:00
bd348655_e75c1106,e75c1106,bd348655,1,Bakery,11.2,kg,10.3 kg,11200.0,10300.0,0.9196428571428571,balanced,1,20.409,-2,5,7,99,1,2025-09-30T06:56:13.680953+00:00
5ea2123e_bea2d81d,bea2d81d,5ea2123e,0,Bakery,1722.0,grams,1351 grams,1722.0,1351.0,0.7845528455284553,small,1,24.237,6,6,0,102,1,2025-09-28T05:42:34.885917+00:00
b0860cc6_4bfd063e,4bfd063e,b0860cc6,0,Bakery,3.7,kg,21.5 kg,3700.0,21500.0,5.8108108108108105,too_large,1,24.515,1,1,0,27,1,2025-10-02T08:02:32.135417+00:00
a4f1b4ea_57263e7f,57263e7f,a4f1b4ea,0,Packaged / Canned,16.7,kg,8.5 kg,16700.0,8500.0,0.5089820359281437,small,1,27.393,-7,0,7,3,1,2025-10-03T13:04:09.444129+00:00
8e13126a_f71791fa,f71791fa,8e13126a,1,Fresh Produce,877.0,grams,5504 grams,877.0,5504.0,6.27594070695553,too_large,1,20.562,1,3,2,36,1,2025-10-04T10:23:25.129644+00:00
42d22320_bedc8ae5,bedc8ae5,42d22320,1,Bakery,16.5,kg,3.1 kg,16500.0,3100.0,0.18787878787878787,too_small,1,32.992,5,5,0,64,1,2025-10-03T07:10:56.959724+00:00
639788d5_d8511df9,d8511df9,639788d5,1,Packaged / Canned,0.7,kg,16.0 kg,700.0,16000.0,10.0,too_large,1,4.212,-3,3,6,100,1,2025-10-04T01:29:59.264479+00:00
419b6471_ba50ebeb,ba50ebeb,419b6471,1,Fresh Produce,2220.0,grams,5.3 kg,2220.0,5300.0,2.3873873873873874,balanced,1,34.281,2,5,3,113,1,2025-10-02T02:01:20.122663+00:00
100817fc_ea0ea003,ea0ea003,100817fc,1,Beverage,5.4,kg,10.7 kg,5400.0,10700.0,1.9814814814814814,balanced,1,17.16,-1,2,3,68,1,2025-09-30T15:28:33.400262+00:00
c5d24cfa_bfe8e3af,bfe8e3af,c5d24cfa,0,Cooked Meals,3.3,kg,20.7 kg,3300.0,20700.0,6.2727272727272725,too_large,1,24.024,1,5,4,81,1,2025-10-01T05:42:30.617290+00:00
5c4d7cae_46f4a71f,46f4a71f,5c4d7cae,1,Cooked Meals,19.6,kg,18.8 kg,19600.0,18800.0,0.9591836734693877,balanced,1,39.356,4,4,0,78,1,2025-10-01T11:40:21.602834+00:00
95600af9_f7078c91,f7078c91,95600af9,1,Beverage,16.0,kg,17.4 kg,16000.0,17400.0,1.0875,balanced,1,23.207,-6,0,6,35,1,2025-10-02T22:30:09.127581+00:00
85801db4_fcff0e21,fcff0e21,85801db4,1,Bakery,15.9,kg,7.6 kg,15900.0,7600.0,0.4779874213836478,too_small,1,28.488,-2,4,6,43,1,2025-09-29T11:32:39.345052+00:00
7e60f60f_a52a3b48,a52a3b48,7e60f60f,0,Bakery,9.2,kg,10.4 kg,9200.0,10400.0,1.1304347826086956,balanced,1,16.504,-1,3,4,57,1,2025-09-29T13:26:23.391455+00:00
d6bc1097_4984ec0b,4984ec0b,d6bc1097,1,Frozen / Chilled,3.5,kg,1846 grams,3500.0,1846.0,0.5274285714285715,small,1,25.441,-1,4,5,37,1,2025-10-01T12:52:18.008524+00:00
76e19524_ad829a9b,ad829a9b,76e19524,1,Fresh Produce,3114.0,grams,15.2 kg,3114.0,15200.0,4.881181759794477,too_large,1,39.301,-9,0,9,50,1,2025-10-01T23:31:03.201386+00:00
65546c82_b89a5062,b89a5062,65546c82,1,Fresh Produce,2080.0,grams,0.6 kg,2080.0,600.0,0.28846153846153844,too_small,1,27.008,1,5,4,24,1,2025-09-27T23:26:26.586766+00:00
dc379d2f_f7cd23ff,f7cd23ff,dc379d2f,0,Frozen / Chilled,4.9,kg,2085 grams,4900.0,2085.0,0.42551020408163265,too_small,1,34.553,-6,0,6,108,1,2025-09-30T10:47:58.062245+00:00
3d28af30_ae4eea24,ae4eea24,3d28af30,1,Fresh Produce,14.6,kg,22.4 kg,14600.0,22400.0,1.5342465753424657,balanced,1,34.041,-2,0,2,42,1,2025-10-03T01:05:37.541157+00:00
b54c8b7e_30bac56c,30bac56c,b54c8b7e,1,Fresh Produce,14.6,kg,5200 grams,14600.0,5200.0,0.3561643835616438,too_small,1,36.738,-1,-1,0,3,1,2025-10-01T14:23:29.203085+00:00
73b13e63_f8e72b04,f8e72b04,73b13e63,1,Packaged / Canned,14.7,kg,23.2 kg,14700.0,23200.0,1.5782312925170068,balanced,1,3.636,1,3,2,92,1,2025-09-29T01:30:20.726984+00:00
a94cdfea_6c05ab0d,6c05ab0d,a94cdfea,1,Fresh Produce,13.3,kg,2.3 kg,13300.0,2300.0,0.17293233082706766,too_small,1,20.682,5,6,1,72,1,2025-10-02T14:13:13.432305+00:00
47978b47_1db1c93b,1db1c93b,47978b47,1,Bakery,15.3,kg,8.0 kg,15300.0,8000.0,0.5228758169934641,small,1,9.898,3,4,1,32,1,2025-10-01T20:21:16.935285+00:00
d2e5ccf4_558a1507,558a1507,d2e5ccf4,1,Frozen / Chilled,17.1,kg,24.9 kg,17100.0,24900.0,1.456140350877193,balanced,1,16.552,-4,1,5,110,1,2025-10-01T21:28:42.639321+00:00
6f71e677_8d4b6b72,8d4b6b72,6f71e677,0,Packaged / Canned,17.5,kg,8.1 kg,17500.0,8100.0,0.46285714285714286,too_small,1,29.111,-4,0,4,116,1,2025-09-29T18:18:30.827500+00:00
1c78dfea_ddec35f0,ddec35f0,1c78dfea,0,Cooked Meals,3413.0,grams,15.8 kg,3413.0,15800.0,4.629358335774978,too_large,1,4.864,-1,6,7,57,1,2025-10-03T00:37:57.558220+00:00
f9667bb9_b05f09f0,b05f09f0,f9667bb9,1,Beverage,5.3,kg,11.7 kg,5300.0,11700.0,2.207547169811321,balanced,1,28.45,-8,-1,7,29,1,2025-09-28T10:35:38.019083+00:00
9dbadf1c_07cbc6ab,07cbc6ab,9dbadf1c,1,Fresh Produce,11.8,kg,12.2 kg,11800.0,12200.0,1.0338983050847457,balanced,1,29.995,-3,1,4,56,1,2025-10-02T05:05:22.169493+00:00
2755e754_7e1d7d04,7e1d7d04,2755e754,1,Frozen / Chilled,16.2,kg,16.0 kg,16200.0,16000.0,0.9876543209876543,balanced,1,26.673,-6,0,6,64,1,2025-09-29T03:53:29.653551+00:00
