pair_id,donation_id,request_id,y,food_type,req_qty_value,req_qty_unit,off_qty_text,req_qty_g,off_qty_g,qty_ratio,distance_km,expiry_gap_days,donation_fresh_days_left,req_need_days_from_now,created_at
56883a5e_6702f9c3,6702f9c3,56883a5e,0,Beverage,2465.0,grams,1949 grams,2465.0,1949.0,0.7906693711967545,16.699,,4,4,2025-09-27T21:25:12.875206
d4653016_0a841ef2,0a841ef2,d4653016,0,Packaged / Canned,3255.0,grams,7.0 kg,3255.0,7000.0,2.150537634408602,30.687,-5,0,5,2025-09-25T07:06:48.088580
d031d991_3287ee9a,3287ee9a,d031d991,0,Frozen / Chilled,2171.0,grams,359 grams,2171.0,359.0,0.16536158452326116,16.628,-6,2,8,2025-09-27T16:57:02.369077
b1843fc1_29ae00d2,29ae00d2,b1843fc1,1,Beverage,3102.0,grams,2671 grams,3102.0,2671.0,0.8610573823339781,11.779,-9,0,9,2025-09-26T21:06:57.203483
c916e9da_18edf0c7,18edf0c7,c916e9da,1,Cooked Meals,13.4,kg,17.6 kg,13400.0,17600.0,1.3134328358208955,42.22,2,6,4,2025-09-27T17:09:37.463052
7990f6b8_f0560fbb,f0560fbb,7990f6b8,0,Fresh Produce,1.6,kg,16.0 kg,1600.0,16000.0,10.0,17.749,-4,0,4,2025-09-28T08:31:25.163925
2d8c82e9_1fa3fbdd,1fa3fbdd,2d8c82e9,0,Beverage,9.8,kg,7.8 kg,9800.0,7800.0,0.7959183673469388,38.511,-5,3,8,2025-09-25T06:32:44.756826
9643032d_d4d19e14,d4d19e14,9643032d,0,Fresh Produce,12.3,kg,3.4 kg,12300.0,3400.0,0.2764227642276423,26.84,-4,-1,3,2025-09-22T00:11:09.113553
1e0c6a75_210840b7,210840b7,1e0c6a75,0,Beverage,5.1,kg,19.0 kg,5100.0,19000.0,3.7254901960784315,43.891,-1,5,6,2025-09-21T13:32:57.070562
db47f5b9_7e0b48bf,7e0b48bf,db47f5b9,0,Frozen / Chilled,19.9,kg,5.0 kg,19900.0,5000.0,0.25125628140703515,15.229,,6,6,2025-09-23T07:26:31.212670
5ee095c3_967f47cd,967f47cd,5ee095c3,1,Beverage,384.0,grams,1.4 kg,384.0,1400.0,3.6458333333333335,14.772,-1,6,7,2025-09-24T04:54:00.578723
470e53c3_966b2b99,966b2b99,470e53c3,1,Cooked Meals,9.8,kg,13.2 kg,9800.0,13200.0,1.346938775510204,23.879,-6,-1,5,2025-09-26T12:16:52.474012
2b2ae99f_0b541f17,0b541f17,2b2ae99f,1,Beverage,10.8,kg,1.0 kg,10800.0,1000.0,0.09259259259259259,9.101,4,6,2,2025-09-25T07:53:51.008192
d2fdb3a1_da1afb57,da1afb57,d2fdb3a1,1,Fresh Produce,14.1,kg,3.1 kg,14100.0,3100.0,0.2198581560283688,34.937,-1,5,6,2025-09-24T20:44:18.420086
25aa5245_e4deea67,e4deea67,25aa5245,0,Bakery,7.1,kg,16.0 kg,7100.0,16000.0,2.2535211267605635,16.601,4,4,0,2025-09-27T22:04:16.387127
bb5779d4_6d5c7c40,6d5c7c40,bb5779d4,1,Cooked Meals,14.0,kg,12.1 kg,14000.0,12100.0,0.8642857142857143,23.729,-8,0,8,2025-09-26T16:21:27.439804
1a84732c_eee6c237,eee6c237,1a84732c,1,Bakery,2645.0,grams,5.0 kg,2645.0,5000.0,1.890359168241966,19.27,,6,6,2025-09-26T06:08:31.986452
ef98371d_78fc0bc6,78fc0bc6,ef98371d,0,Frozen / Chilled,15.5,kg,8.5 kg,15500.0,8500.0,0.5483870967741935,39.923,-6,3,9,2025-09-22T22:42:24.672080
8d9f11fe_a06d6443,a06d6443,8d9f11fe,1,Cooked Meals,6.5,kg,4814 grams,6500.0,4814.0,0.7406153846153846,2.185,-3,0,3,2025-09-22T03:14:08.247756
93a822f0_c05dc560,c05dc560,93a822f0,1,Fresh Produce,13.5,kg,2826 grams,13500.0,2826.0,0.20933333333333334,6.899,-7,-1,6,2025-09-22T10:31:00.254979
d11f0d3d_da3e1462,da3e1462,d11f0d3d,0,Beverage,6.5,kg,2.5 kg,6500.0,2500.0,0.38461538461538464,7.916,-4,0,4,2025-09-21T18:16:18.003179
1ca1a5c7_c06766bf,c06766bf,1ca1a5c7,0,Cooked Meals,17.4,kg,2795 grams,17400.0,2795.0,0.16063218390804598,26.881,-1,3,4,2025-09-22T20:37:19.438558
62175ebb_6878c5db,6878c5db,62175ebb,0,Packaged / Canned,6.4,kg,9.2 kg,6400.0,9200.0,1.4375,6.865,,2,2,2025-09-21T23:55:56.952005
0932cd01_3f5cc5f2,3f5cc5f2,0932cd01,1,Bakery,1.2,kg,966 grams,1200.0,966.0,0.805,16.005,-7,1,8,2025-09-24T15:30:58.541429
8442a3ae_d3736806,d3736806,8442a3ae,1,Bakery,13.3,kg,4201 grams,13300.0,4201.0,0.31586466165413535,22.071,3,6,3,2025-09-25T13:03:30.084589
56de3fa5_df721f27,df721f27,56de3fa5,1,Frozen / Chilled,10.8,kg,14.1 kg,10800.0,14100.0,1.3055555555555556,14.197,-8,-1,7,2025-09-24T09:52:43.034828
37e0a03c_ce73d16f,ce73d16f,37e0a03c,1,Beverage,15.9,kg,22.7 kg,15900.0,22700.0,1.4276729559748427,32.854,2,3,1,2025-09-26T06:29:29.244723
b7fc216d_c9d6277a,c9d6277a,b7fc216d,0,Cooked Meals,4.9,kg,10.8 kg,4900.0,10800.0,2.204081632653061,14.028,-4,0,4,2025-09-26T14:55:20.251530
7b8a2b9c_d464e013,d464e013,7b8a2b9c,1,Frozen / Chilled,3.9,kg,12.2 kg,3900.0,12200.0,3.128205128205128,6.852,-7,-1,6,2025-09-24T04:03:24.657916
79c79c1e_26f9a8ae,26f9a8ae,79c79c1e,1,Fresh Produce,2025.0,grams,1816 grams,2025.0,1816.0,0.8967901234567901,36.491,-2,0,2,2025-09-22T09:22:53.243064
1504aba4_e3fe42cd,e3fe42cd,1504aba4,1,Frozen / Chilled,11.7,kg,14.1 kg,11700.0,14100.0,1.205128205128205,30.774,3,6,3,2025-09-27T22:29:08.351546
a9b17492_f66b081a,f66b081a,a9b17492,1,Cooked Meals,2490.0,grams,23.7 kg,2490.0,23700.0,9.518072289156626,19.332,-3,0,3,2025-09-24T08:33:17.349481
235649ed_b51c5c0c,b51c5c0c,235649ed,1,Frozen / Chilled,6.5,kg,11.5 kg,6500.0,11500.0,1.7692307692307692,3.704,,5,5,2025-09-26T17:00:24.671037
bc4f687c_cb156c6d,cb156c6d,bc4f687c,1,Beverage,17.3,kg,10.2 kg,17300.0,10200.0,0.5895953757225434,7.122,-3,3,6,2025-09-24T20:05:09.447828
2cff9d07_e0119638,e0119638,2cff9d07,1,Bakery,501.0,grams,12.7 kg,501.0,12700.0,10.0,37.841,1,2,1,2025-09-27T06:05:37.818203
a5634365_f81f17b6,f81f17b6,a5634365,0,Packaged / Canned,3837.0,grams,2.3 kg,3837.0,2300.0,0.5994266353922335,19.968,-1,2,3,2025-09-27T17:04:57.606744
28f91c19_7ee62d25,7ee62d25,28f91c19,1,Bakery,13.9,kg,1888 grams,13900.0,1888.0,0.1358273381294964,19.975,-3,1,4,2025-09-25T20:43:01.391511
1cf88e80_7a44b50c,7a44b50c,1cf88e80,1,Packaged / Canned,3826.0,grams,24.7 kg,3826.0,24700.0,6.4558285415577625,10.17,4,4,0,2025-09-28T02:09:23.118489
12071018_daaeb967,daaeb967,12071018,1,Fresh Produce,18.9,kg,6.3 kg,18900.0,6300.0,0.3333333333333333,38.054,-4,3,7,2025-09-21T14:04:37.506327
158b13de_b6bdbc3d,b6bdbc3d,158b13de,0,Cooked Meals,3922.0,grams,290 grams,3922.0,290.0,0.07394186639469659,14.92,-7,-1,6,2025-09-21T18:27:23.618419
55974d4d_55dbb21f,55dbb21f,55974d4d,0,Frozen / Chilled,2.2,kg,684 grams,2200.0,684.0,0.3109090909090909,33.61,-4,5,9,2025-09-28T02:58:43.944940
d9d3761d_91852746,91852746,d9d3761d,0,Fresh Produce,2889.0,grams,20.8 kg,2889.0,20800.0,7.199723087573555,16.814,-5,0,5,2025-09-22T03:42:11.598699
851e795e_875620d8,875620d8,851e795e,1,Bakery,3402.0,grams,8.1 kg,3402.0,8100.0,2.380952380952381,14.348,2,5,3,2025-09-28T08:33:20.905110
50025ac7_55b2ad20,55b2ad20,50025ac7,1,Frozen / Chilled,1482.0,grams,3.3 kg,1482.0,3300.0,2.2267206477732793,30.197,1,3,2,2025-09-24T22:09:59.143897
fbe40826_64ed036c,64ed036c,fbe40826,0,Packaged / Canned,3.8,kg,18.5 kg,3800.0,18500.0,4.868421052631579,13.835,-5,-1,4,2025-09-26T03:09:13.661503
f22fc5b1_93fd01c7,93fd01c7,f22fc5b1,0,Beverage,14.1,kg,10.7 kg,14100.0,10700.0,0.7588652482269503,14.156,-4,4,8,2025-09-26T19:44:48.795244
299d8d08_1b6bc1fc,1b6bc1fc,299d8d08,1,Packaged / Canned,13.5,kg,2.4 kg,13500.0,2400.0,0.17777777777777778,13.864,2,3,1,2025-09-28T09:00:04.816584
7522cd37_2bf52b89,2bf52b89,7522cd37,1,Fresh Produce,13.2,kg,11.7 kg,13200.0,11700.0,0.8863636363636364,18.369,-5,-1,4,2025-09-28T01:58:48.066091
30031984_751b4272,751b4272,30031984,1,Cooked Meals,11.0,kg,24.4 kg,11000.0,24400.0,2.2181818181818183,37.701,1,1,0,2025-09-24T12:56:02.904095
48963955_07ee85a5,07ee85a5,48963955,0,Frozen / Chilled,14.7,kg,0.8 kg,14700.0,800.0,0.05442176870748299,29.813,-4,3,7,2025-09-26T07:38:25.538882
9780d34e_3f070215,3f070215,9780d34e,1,Fresh Produce,16.7,kg,4.7 kg,16700.0,4700.0,0.281437125748503,9.094,-5,4,9,2025-09-22T03:31:36.558936
5364bdef_61a24ea6,61a24ea6,5364bdef,1,Frozen / Chilled,3958.0,grams,552 grams,3958.0,552.0,0.1394643759474482,13.485,-5,0,5,2025-09-27T06:11:22.348195
023005c0_39e8744b,39e8744b,023005c0,1,Cooked Meals,3524.0,grams,22.6 kg,3524.0,22600.0,6.41316685584563,19.816,5,6,1,2025-09-23T09:16:08.745489
6e5e6f7e_bfade7e2,bfade7e2,6e5e6f7e,1,Packaged / Canned,3.5,kg,4528 grams,3500.0,4528.0,1.2937142857142858,23.9,-4,1,5,2025-09-24T14:56:05.726253
3a38569e_e118bec2,e118bec2,3a38569e,1,Cooked Meals,4.0,kg,7.1 kg,4000.0,7100.0,1.775,13.489,-5,3,8,2025-09-21T10:55:04.332892
cce600f7_18849da6,18849da6,cce600f7,1,Fresh Produce,6.1,kg,7.7 kg,6100.0,7700.0,1.2622950819672132,19.76,-1,0,1,2025-09-28T09:11:17.434819
38be4c64_1d5da053,1d5da053,38be4c64,0,Cooked Meals,1.7,kg,17.6 kg,1700.0,17600.0,10.0,29.75,-1,6,7,2025-09-25T12:22:17.484218
bed44dbd_63f090da,63f090da,bed44dbd,1,Cooked Meals,9.6,kg,534 grams,9600.0,534.0,0.055625,8.115,-4,2,6,2025-09-26T05:02:18.306404
dc6f8356_9d6d4177,9d6d4177,dc6f8356,0,Fresh Produce,18.9,kg,3363 grams,18900.0,3363.0,0.17793650793650795,47.737,6,6,0,2025-09-22T03:13:28.926412
58496e82_0f469c8e,0f469c8e,58496e82,0,Packaged / Canned,8.0,kg,5.0 kg,8000.0,5000.0,0.625,19.943,-4,1,5,2025-09-25T07:16:37.845444
a68fc10b_a151bf3a,a151bf3a,a68fc10b,1,Packaged / Canned,9.7,kg,3809 grams,9700.0,3809.0,0.39268041237113405,42.22,-3,4,7,2025-09-25T21:12:57.259475
d7727729_118ba0ed,118ba0ed,d7727729,1,Cooked Meals,3758.0,grams,592 grams,3758.0,592.0,0.15753060138371475,10.851,1,1,0,2025-09-21T13:42:45.175328
a1d5b166_225c05a0,225c05a0,a1d5b166,0,Packaged / Canned,17.9,kg,23.4 kg,17900.0,23400.0,1.3072625698324023,22.751,-1,4,5,2025-09-22T13:15:40.044181
1553ba1d_f7c2ac15,f7c2ac15,1553ba1d,1,Packaged / Canned,6.4,kg,3.9 kg,6400.0,3900.0,0.609375,32.606,-8,0,8,2025-09-24T03:30:05.212821
0ddf04d7_6a3efbd2,6a3efbd2,0ddf04d7,0,Fresh Produce,1529.0,grams,15.1 kg,1529.0,15100.0,9.87573577501635,10.932,-1,5,6,2025-09-23T05:44:47.711817
5b3028ae_8805d4ca,8805d4ca,5b3028ae,1,Bakery,5.0,kg,10.6 kg,5000.0,10600.0,2.12,32.223,-6,0,6,2025-09-24T02:13:13.395141
bbb83b6b_2e7c105b,2e7c105b,bbb83b6b,1,Frozen / Chilled,593.0,grams,4.3 kg,593.0,4300.0,7.251264755480607,3.2,-6,-1,5,2025-09-28T05:23:11.496796
6521e7d4_8a3c27b7,8a3c27b7,6521e7d4,0,Packaged / Canned,8.1,kg,1374 grams,8100.0,1374.0,0.16962962962962963,32.018,-5,2,7,2025-09-24T20:53:24.728261
28d943af_59b4000c,59b4000c,28d943af,0,Beverage,6.2,kg,1003 grams,6200.0,1003.0,0.1617741935483871,18.123,-5,-1,4,2025-09-27T17:15:36.481672
3b283ee4_e40c2a2d,e40c2a2d,3b283ee4,1,Frozen / Chilled,13.2,kg,22.2 kg,13200.0,22200.0,1.6818181818181819,28.95,1,1,0,2025-09-25T16:53:15.444061
cf3da776_75565602,75565602,cf3da776,1,Fresh Produce,11.1,kg,15.1 kg,11100.0,15100.0,1.3603603603603605,20.312,-2,0,2,2025-09-25T10:59:37.520609
d58850e8_64baa409,64baa409,d58850e8,1,Beverage,4.6,kg,22.8 kg,4600.0,22800.0,4.956521739130435,20.248,1,6,5,2025-09-22T11:06:02.111016
7a19d6da_59a8dac4,59a8dac4,7a19d6da,1,Packaged / Canned,1409.0,grams,2.9 kg,1409.0,2900.0,2.0581973030518097,30.277,-4,-1,3,2025-09-23T23:21:32.291750
f2b6d312_eebad814,eebad814,f2b6d312,1,Frozen / Chilled,11.8,kg,21.1 kg,11800.0,21100.0,1.7881355932203389,24.882,-6,0,6,2025-09-24T16:41:45.993984
54c7d223_802a2667,802a2667,54c7d223,1,Packaged / Canned,17.6,kg,23.8 kg,17600.0,23800.0,1.3522727272727273,23.535,-6,-1,5,2025-09-27T20:26:55.579870
6aa70e41_142c74ec,142c74ec,6aa70e41,1,Fresh Produce,12.1,kg,1122 grams,12100.0,1122.0,0.09272727272727273,14.309,-2,0,2,2025-09-22T13:38:49.844765
c7114054_0b7da6c8,0b7da6c8,c7114054,1,Cooked Meals,1874.0,grams,11.5 kg,1874.0,11500.0,6.136606189967983,18.096,-1,1,2,2025-09-28T07:39:41.700082
427282b5_e6a2a94f,e6a2a94f,427282b5,0,Fresh Produce,7.2,kg,15.4 kg,7200.0,15400.0,2.138888888888889,7.073,-5,3,8,2025-09-22T21:30:45.754634
0bffa658_1b16cc09,1b16cc09,0bffa658,1,Cooked Meals,19.8,kg,16.9 kg,19800.0,16900.0,0.8535353535353535,36.498,,2,2,2025-09-23T09:26:13.648274
bda4b6de_139bbb1e,139bbb1e,bda4b6de,0,Fresh Produce,17.7,kg,550 grams,17700.0,550.0,0.031073446327683617,15.381,-3,1,4,2025-09-24T11:21:18.089172
1f0af0f0_c6ee73f0,c6ee73f0,1f0af0f0,1,Frozen / Chilled,15.6,kg,1.8 kg,15600.0,1800.0,0.11538461538461539,20.591,-2,-1,1,2025-09-25T20:30:43.844209
585405c0_95f173c4,95f173c4,585405c0,1,Bakery,1.2,kg,16.8 kg,1200.0,16800.0,10.0,9.288,-4,5,9,2025-09-27T16:03:59.945673
384cb3a3_574b686c,574b686c,384cb3a3,0,Bakery,695.0,grams,20.6 kg,695.0,20600.0,10.0,31.515,-1,6,7,2025-09-23T02:20:22.458224
695aa82e_e53640a1,e53640a1,695aa82e,0,Frozen / Chilled,950.0,grams,19.5 kg,950.0,19500.0,10.0,16.597,-3,1,4,2025-09-25T12:46:42.611249
3aa078c7_1729739b,1729739b,3aa078c7,1,Cooked Meals,554.0,grams,4.8 kg,554.0,4800.0,8.664259927797834,29.261,,6,6,2025-09-25T21:51:42.094289
d147aede_c5f13a77,c5f13a77,d147aede,1,Bakery,8.9,kg,12.5 kg,8900.0,12500.0,1.404494382022472,12.151,-1,5,6,2025-09-21T14:26:54.179750
a0784a26_b8326827,b8326827,a0784a26,1,Beverage,10.2,kg,1286 grams,10200.0,1286.0,0.126078431372549,19.741,-3,0,3,2025-09-21T22:52:04.661979
a4781077_bd041006,bd041006,a4781077,0,Cooked Meals,18.9,kg,12.6 kg,18900.0,12600.0,0.6666666666666666,11.179,-3,4,7,2025-09-24T00:34:20.940232
e72b2f5e_ed216884,ed216884,e72b2f5e,1,Packaged / Canned,14.8,kg,16.1 kg,14800.0,16100.000000000002,1.087837837837838,16.475,-4,4,8,2025-09-22T03:04:00.393088
02af4978_e2375259,e2375259,02af4978,1,Bakery,16.0,kg,14.5 kg,16000.0,14500.0,0.90625,31.164,-1,3,4,2025-09-22T07:43:42.135117
e4a5f6d2_e65c1137,e65c1137,e4a5f6d2,1,Cooked Meals,3.0,kg,5226 grams,3000.0,5226.0,1.742,32.598,-3,0,3,2025-09-21T15:02:37.860368
4398c804_9f033076,9f033076,4398c804,1,Beverage,5.0,kg,19.4 kg,5000.0,19400.0,3.88,15.169,-6,0,6,2025-09-21T16:26:49.228445
07fce9df_7911ea04,7911ea04,07fce9df,1,Frozen / Chilled,6.9,kg,5169 grams,6900.0,5169.0,0.7491304347826087,26.498,-3,3,6,2025-09-24T15:14:21.164367
a21743e3_7773d5a3,7773d5a3,a21743e3,1,Cooked Meals,6.5,kg,5853 grams,6500.0,5853.0,0.9004615384615384,13.921,1,2,1,2025-09-26T04:17:23.971581
161f9893_aee0f46c,aee0f46c,161f9893,1,Frozen / Chilled,8.3,kg,21.9 kg,8300.0,21900.0,2.63855421686747,22.865,4,5,1,2025-09-25T13:57:17.472684
1874d4f3_cfad1b86,cfad1b86,1874d4f3,1,Frozen / Chilled,9.9,kg,3092 grams,9900.0,3092.0,0.31232323232323234,16.598,-3,3,6,2025-09-26T17:20:48.288556
473989f8_3510feba,3510feba,473989f8,1,Cooked Meals,1342.0,grams,12.9 kg,1342.0,12900.0,9.612518628912072,24.092,-1,1,2,2025-09-24T07:27:07.350094
4bc5aaa0_38e93dea,38e93dea,4bc5aaa0,1,Packaged / Canned,1537.0,grams,20.1 kg,1537.0,20100.0,10.0,41.639,2,5,3,2025-09-25T01:01:02.358586
3a5739eb_ec4d80f6,ec4d80f6,3a5739eb,0,Frozen / Chilled,6.3,kg,21.6 kg,6300.0,21600.0,3.4285714285714284,32.131,-3,1,4,2025-09-24T02:24:23.850139
7dac06db_e42f0927,e42f0927,7dac06db,1,Bakery,15.5,kg,0.6 kg,15500.0,600.0,0.03870967741935484,21.393,-3,0,3,2025-09-22T00:10:37.467466
d607db78_5007dfae,5007dfae,d607db78,0,Fresh Produce,3371.0,grams,20.8 kg,3371.0,20800.0,6.17027588252744,26.935,-3,0,3,2025-09-24T12:28:55.004873
e6a7661c_82dab0ea,82dab0ea,e6a7661c,0,Beverage,9.8,kg,1397 grams,9800.0,1397.0,0.14255102040816325,19.719,1,2,1,2025-09-27T06:28:02.250282
68aeb7fd_91ca39dc,91ca39dc,68aeb7fd,1,Bakery,5.7,kg,17.1 kg,5700.0,17100.0,3.0,14.129,-1,6,7,2025-09-25T18:50:10.456836
4bd9a464_a163fff8,a163fff8,4bd9a464,0,Frozen / Chilled,3114.0,grams,10.6 kg,3114.0,10600.0,3.4039820166987798,25.361,-4,0,4,2025-09-25T06:15:35.998173
6637ac65_edef1569,edef1569,6637ac65,0,Packaged / Canned,2.6,kg,20.2 kg,2600.0,20200.0,7.769230769230769,39.443,2,4,2,2025-09-21T18:07:33.605195
0a4d54ee_68ad4ffb,68ad4ffb,0a4d54ee,1,Cooked Meals,203.0,grams,10.8 kg,203.0,10800.0,10.0,40.698,2,3,1,2025-09-25T18:21:07.551468
eaefb09c_a99772bd,a99772bd,eaefb09c,1,Packaged / Canned,517.0,grams,6.5 kg,517.0,6500.0,10.0,14.47,3,3,0,2025-09-24T02:44:05.009165
a57fcec0_863b0453,863b0453,a57fcec0,1,Packaged / Canned,3383.0,grams,4785 grams,3383.0,4785.0,1.4144250665090157,8.043,-9,0,9,2025-09-22T03:10:54.722039
debdddf7_5ec761b3,5ec761b3,debdddf7,0,Beverage,1635.0,grams,10.2 kg,1635.0,10200.0,6.238532110091743,17.222,-4,-1,3,2025-09-22T12:26:38.549476
e01dbee9_47fe27f3,47fe27f3,e01dbee9,0,Beverage,13.8,kg,1.3 kg,13800.0,1300.0,0.09420289855072464,14.917,2,6,4,2025-09-24T06:04:31.767746
c0231eab_d70b4212,d70b4212,c0231eab,0,Packaged / Canned,6.6,kg,5.8 kg,6600.0,5800.0,0.8787878787878788,7.246,-3,1,4,2025-09-22T01:40:34.253163
be029f24_fd9048c6,fd9048c6,be029f24,1,Fresh Produce,15.7,kg,3624 grams,15700.0,3624.0,0.230828025477707,13.94,1,1,0,2025-09-26T03:25:49.030245
88767120_6dbb1d84,6dbb1d84,88767120,0,Frozen / Chilled,16.8,kg,22.7 kg,16800.0,22700.0,1.3511904761904763,29.734,-3,0,3,2025-09-27T22:49:40.049176
2acf588c_ac4cdd6c,ac4cdd6c,2acf588c,1,Packaged / Canned,412.0,grams,22.7 kg,412.0,22700.0,10.0,27.482,-1,1,2,2025-09-22T22:27:30.073963
990125af_91961bf5,91961bf5,990125af,0,Beverage,300.0,grams,2.0 kg,300.0,2000.0,6.666666666666667,28.594,-8,1,9,2025-09-23T06:41:00.978090
6a49a7fc_1e49812f,1e49812f,6a49a7fc,0,Beverage,3998.0,grams,3302 grams,3998.0,3302.0,0.8259129564782391,28.816,-8,-1,7,2025-09-23T14:44:36.869317
af608c91_844ea405,844ea405,af608c91,0,Bakery,2.1,kg,4172 grams,2100.0,4172.0,1.9866666666666666,20.886,-3,5,8,2025-09-27T17:48:27.227772
eb6edfe5_69709964,69709964,eb6edfe5,1,Beverage,20.0,kg,2069 grams,20000.0,2069.0,0.10345,33.019,2,2,0,2025-09-23T10:22:29.056550
6a63b9fd_8ebc4e1c,8ebc4e1c,6a63b9fd,0,Packaged / Canned,7.3,kg,23.3 kg,7300.0,23300.0,3.191780821917808,31.434,-4,1,5,2025-09-23T14:38:48.573288
25751a40_0b4be5e1,0b4be5e1,25751a40,1,Bakery,11.7,kg,15.8 kg,11700.0,15800.0,1.3504273504273505,3.423,,0,0,2025-09-25T14:08:52.166081
8ef764ba_baa3a683,baa3a683,8ef764ba,1,Frozen / Chilled,10.4,kg,6.8 kg,10400.0,6800.0,0.6538461538461539,17.583,3,5,2,2025-09-25T19:39:20.276134
015a1295_60a5da01,60a5da01,015a1295,1,Bakery,2754.0,grams,4874 grams,2754.0,4874.0,1.7697893972403775,1.265,-3,0,3,2025-09-24T14:15:59.149909
29951268_64f6b667,64f6b667,29951268,1,Bakery,3300.0,grams,2.9 kg,3300.0,2900.0,0.8787878787878788,39.517,-1,0,1,2025-09-26T11:06:24.293528
e0e52198_7c3679c4,7c3679c4,e0e52198,1,Packaged / Canned,4.8,kg,1.6 kg,4800.0,1600.0,0.3333333333333333,11.953,6,6,0,2025-09-23T13:53:12.336359
81059e0b_9d7d97b0,9d7d97b0,81059e0b,1,Fresh Produce,7.3,kg,11.0 kg,7300.0,11000.0,1.5068493150684932,17.579,,4,4,2025-09-23T06:52:17.289299
9f5c0677_e41ae3ce,e41ae3ce,9f5c0677,0,Frozen / Chilled,3.3,kg,1.0 kg,3300.0,1000.0,0.30303030303030304,11.135,-3,-1,2,2025-09-25T13:15:55.205592
fe1ae455_2f25841e,2f25841e,fe1ae455,1,Bakery,1886.0,grams,5.7 kg,1886.0,5700.0,3.022269353128314,32.772,-7,2,9,2025-09-24T14:24:31.175954
efcbad1a_7f68b4dc,7f68b4dc,efcbad1a,0,Beverage,19.9,kg,2464 grams,19900.0,2464.0,0.12381909547738694,11.619,-2,5,7,2025-09-22T23:28:05.635949
548f229c_5e183c02,5e183c02,548f229c,1,Bakery,3.6,kg,4009 grams,3600.0,4009.0,1.113611111111111,13.922,2,5,3,2025-09-27T08:12:07.953098
2b77bb23_45d6d3f8,45d6d3f8,2b77bb23,0,Cooked Meals,1.6,kg,15.0 kg,1600.0,15000.0,9.375,33.885,3,3,0,2025-09-28T02:29:06.628191
260e7d5f_2d04defd,2d04defd,260e7d5f,1,Fresh Produce,1.9,kg,12.4 kg,1900.0,12400.0,6.526315789473684,21.733,,1,1,2025-09-25T18:28:57.867873
2f0a7069_9b9ffc4e,9b9ffc4e,2f0a7069,1,Beverage,19.1,kg,7.9 kg,19100.0,7900.0,0.41361256544502617,26.321,-7,0,7,2025-09-28T04:07:55.276106
67132e12_cdc89cdb,cdc89cdb,67132e12,1,Beverage,3097.0,grams,4.8 kg,3097.0,4800.0,1.5498869874071681,16.749,1,6,5,2025-09-25T04:35:34.615557
424aff44_332f9c4c,332f9c4c,424aff44,1,Packaged / Canned,2.7,kg,1432 grams,2700.0,1432.0,0.5303703703703704,8.2,2,3,1,2025-09-23T10:31:01.602022
5e1738c3_8c28a39d,8c28a39d,5e1738c3,1,Fresh Produce,6.3,kg,19.4 kg,6300.0,19400.0,3.0793650793650795,25.215,,2,2,2025-09-24T10:10:45.584594
38769468_3a24ecd6,3a24ecd6,38769468,1,Fresh Produce,14.4,kg,11.3 kg,14400.0,11300.0,0.7847222222222222,0.671,-5,1,6,2025-09-21T15:53:54.317385
a09923e8_e6e72489,e6e72489,a09923e8,1,Cooked Meals,14.2,kg,3291 grams,14200.0,3291.0,0.2317605633802817,11.085,-5,3,8,2025-09-24T14:28:18.776443
63fe5758_e4b3ac0c,e4b3ac0c,63fe5758,1,Packaged / Canned,17.8,kg,4988 grams,17800.0,4988.0,0.2802247191011236,5.622,1,2,1,2025-09-21T20:59:42.617723
889e00b7_625795cb,625795cb,889e00b7,1,Frozen / Chilled,4.7,kg,727 grams,4700.0,727.0,0.15468085106382978,3.884,-1,3,4,2025-09-24T10:54:11.961258
a9546024_1f84bb67,1f84bb67,a9546024,1,Packaged / Canned,9.6,kg,18.0 kg,9600.0,18000.0,1.875,18.322,5,6,1,2025-09-23T05:06:57.188147
bd1cbaa9_0ecb1a13,0ecb1a13,bd1cbaa9,0,Fresh Produce,2.7,kg,20.9 kg,2700.0,20900.0,7.7407407407407405,32.003,-4,0,4,2025-09-21T14:17:02.233024
2b3ceaec_e071b5b0,e071b5b0,2b3ceaec,0,Cooked Meals,13.3,kg,4996 grams,13300.0,4996.0,0.3756390977443609,31.317,,0,0,2025-09-22T08:37:36.927062
2d1fb462_fb8385f3,fb8385f3,2d1fb462,1,Bakery,11.5,kg,5.4 kg,11500.0,5400.0,0.46956521739130436,21.703,1,3,2,2025-09-24T19:00:07.639046
58f9148a_4650ec9a,4650ec9a,58f9148a,0,Frozen / Chilled,7.5,kg,0.6 kg,7500.0,600.0,0.08,10.89,5,5,0,2025-09-23T21:00:34.796848
02418c31_517422c0,517422c0,02418c31,0,Frozen / Chilled,19.0,kg,16.3 kg,19000.0,16300.0,0.8578947368421053,30.882,,3,3,2025-09-28T00:05:04.214121
47eca79d_14fec809,14fec809,47eca79d,1,Cooked Meals,0.8,kg,24.6 kg,800.0,24600.0,10.0,13.863,-2,3,5,2025-09-28T04:30:16.868096
490f191e_530a1397,530a1397,490f191e,1,Packaged / Canned,13.4,kg,17.0 kg,13400.0,17000.0,1.2686567164179106,15.92,-5,1,6,2025-09-26T10:15:51.741912
c93693ea_0ba81d58,0ba81d58,c93693ea,0,Fresh Produce,1176.0,grams,17.0 kg,1176.0,17000.0,10.0,26.829,-9,0,9,2025-09-22T04:27:27.664901
